campaign_id,date,impressions,clicks,cost,conversions,ctr,cpc,cpa,channel_type,day_of_week,month_name,week_number,quarter,performance_tier
Search_Google,2026-03-06,13928,583,1392.12,52,0.04185812751292361,2.3879,26.7715,Search,Friday,March,10,Q1,High
Social_FB,2026-03-06,14150,306,259.09,6,0.021625441696113076,0.8467,43.1817,Social,Friday,March,10,Q1,Medium
Social_IG,2026-03-06,11122,226,245.55,6,0.020320086315410896,1.0865,40.925,Social,Friday,March,10,Q1,Medium
Display_Programmatic,2026-03-07,41754,427,200.35,6,0.010226565119509508,0.4692,33.3917,Display,Saturday,March,10,Q1,Medium
Email_Newsletter,2026-03-07,2763,127,50.89,7,0.04596453130655085,0.4007,7.27,Email,Saturday,March,10,Q1,High
Search_Google,2026-03-07,10503,238,677.39,18,0.022660192326002096,2.8462,37.6328,Search,Saturday,March,10,Q1,Medium
Social_FB,2026-03-07,12919,282,165.15,11,0.021828314885053022,0.5856,15.0136,Social,Saturday,March,10,Q1,Medium
Social_IG,2026-03-07,17685,350,359.32,9,0.019790783149561775,1.0266,39.9244,Social,Saturday,March,10,Q1,Medium
Display_Programmatic,2026-03-08,25220,172,120.36,3,0.0068199841395717685,0.6998,40.12,Display,Sunday,March,10,Q1,Low
Email_Newsletter,2026-03-08,5729,232,124.64,13,0.04049572351195671,0.5372,9.5877,Email,Sunday,March,10,Q1,High
Search_Google,2026-03-08,5075,180,308.8,12,0.035467980295566505,1.7156,25.7333,Search,Sunday,March,10,Q1,High
Social_FB,2026-03-08,22256,465,676.04,15,0.020893242271746944,1.4538,45.0693,Social,Sunday,March,10,Q1,Medium
Social_IG,2026-03-08,14353,242,239.22,5,0.01686058663694001,0.9885,47.844,Social,Sunday,March,10,Q1,Medium
Display_Programmatic,2026-03-09,25034,179,176.01,4,0.007150275625149796,0.9833,44.0025,Display,Monday,March,11,Q1,Low
Email_Newsletter,2026-03-09,9938,327,85.63,25,0.03290400482994566,0.2619,3.4252,Email,Monday,March,11,Q1,High
Search_Google,2026-03-09,5998,263,808.39,13,0.04384794931643881,3.0737,62.1838,Search,Monday,March,11,Q1,High
Social_FB,2026-03-09,18238,444,556.37,12,0.024344774646342802,1.2531,46.3642,Social,Monday,March,11,Q1,Medium
Social_IG,2026-03-09,10759,199,209.6,4,0.018496142764197417,1.0533,52.4,Social,Monday,March,11,Q1,Medium
Display_Programmatic,2026-03-10,24396,145,146.6,2,0.005943597311034596,1.011,73.3,Display,Tuesday,March,11,Q1,Low
Email_Newsletter,2026-03-10,7765,282,123.42,25,0.03631680618158403,0.4377,4.9368,Email,Tuesday,March,11,Q1,High
Search_Google,2026-03-10,7673,403,1577.94,30,0.052521829792779876,3.9155,52.598,Search,Tuesday,March,11,Q1,High
Social_FB,2026-03-10,13601,346,341.84,15,0.025439305933387252,0.988,22.7893,Social,Tuesday,March,11,Q1,Medium
Social_IG,2026-03-10,20937,263,387.11,10,0.012561494005827005,1.4719,38.711,Social,Tuesday,March,11,Q1,Medium
Display_Programmatic,2026-03-11,29367,90,58.93,2,0.0030646644192460926,0.6548,29.465,Display,Wednesday,March,11,Q1,Low
Email_Newsletter,2026-03-11,6869,277,204.75,33,0.04032610278060853,0.7392,6.2045,Email,Wednesday,March,11,Q1,High
Search_Google,2026-03-11,5368,241,331.02,19,0.0448956780923994,1.3735,17.4221,Search,Wednesday,March,11,Q1,High
Social_FB,2026-03-11,11740,122,171.34,4,0.010391822827938671,1.4044,42.835,Social,Wednesday,March,11,Q1,Medium
Social_IG,2026-03-11,21136,193,101.4,5,0.009131339894019682,0.5254,20.28,Social,Wednesday,March,11,Q1,Low
Display_Programmatic,2026-03-12,32607,204,94.31,4,0.006256325328917104,0.4623,23.5775,Display,Thursday,March,11,Q1,Low
Email_Newsletter,2026-03-12,3577,134,96.79,13,0.03746155996645233,0.7223,7.4454,Email,Thursday,March,11,Q1,High
Search_Google,2026-03-12,10123,389,1047.23,34,0.038427343672824264,2.6921,30.8009,Search,Thursday,March,11,Q1,High
Social_FB,2026-03-12,14974,303,292.44,14,0.02023507412848938,0.9651,20.8886,Social,Thursday,March,11,Q1,Medium
Social_IG,2026-03-12,9973,153,230.12,3,0.015341421838965206,1.5041,76.7067,Social,Thursday,March,11,Q1,Medium
Display_Programmatic,2026-03-13,15706,144,128.14,3,0.009168470648159939,0.8899,42.7133,Display,Friday,March,11,Q1,Low
Email_Newsletter,2026-03-13,7897,200,91.88,18,0.025326073192351525,0.4594,5.1044,Email,Friday,March,11,Q1,Medium
Search_Google,2026-03-13,10791,552,1759.39,38,0.051153739227133725,3.1873,46.2997,Search,Friday,March,11,Q1,High
Social_FB,2026-03-13,11852,152,174.44,6,0.01282483968950388,1.1476,29.0733,Social,Friday,March,11,Q1,Medium
Social_IG,2026-03-13,23536,338,407.48,11,0.014360978925900748,1.2056,37.0436,Social,Friday,March,11,Q1,Medium
Display_Programmatic,2026-03-14,18552,190,75.35,4,0.010241483398016386,0.3966,18.8375,Display,Saturday,March,11,Q1,Medium
Email_Newsletter,2026-03-14,10131,416,375.01,38,0.04106208666469253,0.9015,9.8687,Email,Saturday,March,11,Q1,High
Search_Google,2026-03-14,14176,837,1912.53,61,0.05904345372460497,2.285,31.353,Search,Saturday,March,11,Q1,High
Social_FB,2026-03-14,24708,560,496.58,11,0.02266472397604015,0.8868,45.1436,Social,Saturday,March,11,Q1,Medium
Social_IG,2026-03-14,11362,231,246.63,9,0.020330927653582114,1.0677,27.4033,Social,Saturday,March,11,Q1,Medium
Display_Programmatic,2026-03-15,41980,326,146.52,6,0.007765602667937113,0.4494,24.42,Display,Sunday,March,11,Q1,Low
Email_Newsletter,2026-03-15,8190,244,109.91,26,0.029792429792429794,0.4505,4.2273,Email,Sunday,March,11,Q1,Medium
Search_Google,2026-03-15,16131,625,873.07,31,0.03874527307668464,1.3969,28.1635,Search,Sunday,March,11,Q1,High
Social_FB,2026-03-15,28434,319,478.18,16,0.011218963213054793,1.499,29.8862,Social,Sunday,March,11,Q1,Medium
Social_IG,2026-03-15,19323,178,104.48,5,0.009211820110748848,0.587,20.896,Social,Sunday,March,11,Q1,Low
Display_Programmatic,2026-03-16,14140,107,84.99,1,0.007567185289957567,0.7943,84.99,Display,Monday,March,12,Q1,Low
Email_Newsletter,2026-03-16,8581,435,382.92,34,0.050693392378510664,0.8803,11.2624,Email,Monday,March,12,Q1,High
Search_Google,2026-03-16,12813,618,993.99,43,0.048232264106766565,1.6084,23.116,Search,Monday,March,12,Q1,High
Social_FB,2026-03-16,13975,232,225.35,7,0.01660107334525939,0.9713,32.1929,Social,Monday,March,12,Q1,Medium
Social_IG,2026-03-16,20278,392,349.46,7,0.019331294999506855,0.8915,49.9229,Social,Monday,March,12,Q1,Medium
Display_Programmatic,2026-03-17,20528,152,109.62,2,0.0074045206547155105,0.7212,54.81,Display,Tuesday,March,12,Q1,Low
Email_Newsletter,2026-03-17,4008,172,125.59,9,0.04291417165668663,0.7302,13.9544,Email,Tuesday,March,12,Q1,High
Search_Google,2026-03-17,12316,309,1055.56,20,0.025089314712569016,3.4161,52.778,Search,Tuesday,March,12,Q1,Medium
Social_FB,2026-03-17,20765,313,243.06,9,0.015073440886106428,0.7765,27.0067,Social,Tuesday,March,12,Q1,Medium
Social_IG,2026-03-17,8081,140,175.49,5,0.01732458854102215,1.2535,35.098,Social,Tuesday,March,12,Q1,Medium
Display_Programmatic,2026-03-18,14117,151,150.14,1,0.010696323581497484,0.9943,150.14,Display,Wednesday,March,12,Q1,Medium
Email_Newsletter,2026-03-18,5549,286,181.16,26,0.051540818165435216,0.6334,6.9677,Email,Wednesday,March,12,Q1,High
Search_Google,2026-03-18,11171,470,1305.55,26,0.04207322531554919,2.7778,50.2135,Search,Wednesday,March,12,Q1,High
Social_FB,2026-03-18,24737,303,449.56,7,0.012248857986012855,1.4837,64.2229,Social,Wednesday,March,12,Q1,Medium
Social_IG,2026-03-18,12677,232,296.22,7,0.018300859824879702,1.2768,42.3171,Social,Wednesday,March,12,Q1,Medium
Display_Programmatic,2026-03-19,39720,213,224.08,1,0.005362537764350453,1.052,224.08,Display,Thursday,March,12,Q1,Low
Email_Newsletter,2026-03-19,3354,111,47.51,7,0.03309481216457961,0.428,6.7871,Email,Thursday,March,12,Q1,High
Search_Google,2026-03-19,9568,201,517.24,10,0.02100752508361204,2.5733,51.724,Search,Thursday,March,12,Q1,Medium
Social_FB,2026-03-19,28428,686,1123.35,18,0.024131138314337976,1.6375,62.4083,Social,Thursday,March,12,Q1,Medium
Social_IG,2026-03-19,17215,272,319.03,10,0.015800174266627942,1.1729,31.903,Social,Thursday,March,12,Q1,Medium
Display_Programmatic,2026-03-20,13589,155,136.75,2,0.01140628449481198,0.8823,68.375,Display,Friday,March,12,Q1,Medium
Email_Newsletter,2026-03-20,8225,173,82.07,10,0.021033434650455925,0.4744,8.207,Email,Friday,March,12,Q1,Medium
Search_Google,2026-03-20,6571,172,406.48,11,0.026175620149140162,2.3633,36.9527,Search,Friday,March,12,Q1,Medium
Social_FB,2026-03-20,15254,405,347.01,8,0.026550413006424543,0.8568,43.3762,Social,Friday,March,12,Q1,Medium
Social_IG,2026-03-20,19783,376,218.44,12,0.019006217459434867,0.581,18.2033,Social,Friday,March,12,Q1,Medium
Display_Programmatic,2026-03-21,30993,309,162.37,6,0.00996999322427645,0.5255,27.0617,Display,Saturday,March,12,Q1,Low
Email_Newsletter,2026-03-21,8178,272,143.17,29,0.03325996576179995,0.5264,4.9369,Email,Saturday,March,12,Q1,High
Search_Google,2026-03-21,7852,407,702.4,31,0.05183392766174223,1.7258,22.6581,Search,Saturday,March,12,Q1,High
Social_FB,2026-03-21,16354,361,470.32,12,0.022074110309404427,1.3028,39.1933,Social,Saturday,March,12,Q1,Medium
Social_IG,2026-03-21,18274,155,150.97,5,0.00848199627886615,0.974,30.194,Social,Saturday,March,12,Q1,Low
Display_Programmatic,2026-03-22,42609,384,215.44,7,0.009012180525241146,0.561,30.7771,Display,Sunday,March,12,Q1,Low
Email_Newsletter,2026-03-22,6403,171,113.85,11,0.026706231454005934,0.6658,10.35,Email,Sunday,March,12,Q1,Medium
Search_Google,2026-03-22,15619,489,939.37,28,0.031308022280555736,1.921,33.5489,Search,Sunday,March,12,Q1,High
Social_FB,2026-03-22,22011,441,676.6,20,0.020035436827041026,1.5342,33.83,Social,Sunday,March,12,Q1,Medium
Social_IG,2026-03-22,21981,196,247.69,3,0.008916791774714525,1.2637,82.5633,Social,Sunday,March,12,Q1,Low
Display_Programmatic,2026-03-23,24431,279,187.77,2,0.011419917318161353,0.673,93.885,Display,Monday,March,13,Q1,Medium
Email_Newsletter,2026-03-23,6483,167,115.38,11,0.025759679160882308,0.6909,10.4891,Email,Monday,March,13,Q1,Medium
Search_Google,2026-03-23,11087,257,473.9,15,0.023180301253720573,1.844,31.5933,Search,Monday,March,13,Q1,Medium
Social_FB,2026-03-23,22443,337,490.79,9,0.015015817849663592,1.4564,54.5322,Social,Monday,March,13,Q1,Medium
Social_IG,2026-03-23,11077,173,167.04,4,0.0156179470975896,0.9655,41.76,Social,Monday,March,13,Q1,Medium
Display_Programmatic,2026-03-24,25309,133,129.77,2,0.0052550476115215934,0.9757,64.885,Display,Tuesday,March,13,Q1,Low
Email_Newsletter,2026-03-24,7115,369,250.45,25,0.05186226282501757,0.6787,10.018,Email,Tuesday,March,13,Q1,High
Search_Google,2026-03-24,10368,521,610.32,20,0.05025077160493827,1.1714,30.516,Search,Tuesday,March,13,Q1,High
Social_FB,2026-03-24,17620,335,369.28,9,0.019012485811577752,1.1023,41.0311,Social,Tuesday,March,13,Q1,Medium
Social_IG,2026-03-24,17429,297,202.7,7,0.01704056457628091,0.6825,28.9571,Social,Tuesday,March,13,Q1,Medium
Display_Programmatic,2026-03-25,38234,303,191.57,6,0.00792488361144531,0.6322,31.9283,Display,Wednesday,March,13,Q1,Low
Email_Newsletter,2026-03-25,4341,175,144.27,9,0.040313291868233125,0.8244,16.03,Email,Wednesday,March,13,Q1,High
Search_Google,2026-03-25,4595,117,338.56,9,0.02546245919477693,2.8937,37.6178,Search,Wednesday,March,13,Q1,Medium
Social_FB,2026-03-25,13319,359,553.3,13,0.026953975523687966,1.5412,42.5615,Social,Wednesday,March,13,Q1,Medium
Social_IG,2026-03-25,20107,368,293.62,11,0.018302083851395038,0.7979,26.6927,Social,Wednesday,March,13,Q1,Medium
Display_Programmatic,2026-03-26,15616,139,56.79,2,0.008901127049180328,0.4086,28.395,Display,Thursday,March,13,Q1,Low
Email_Newsletter,2026-03-26,3561,164,66.81,14,0.046054479078910415,0.4074,4.7721,Email,Thursday,March,13,Q1,High
Search_Google,2026-03-26,8857,257,861.02,22,0.029016597041887773,3.3503,39.1373,Search,Thursday,March,13,Q1,Medium
Social_FB,2026-03-26,20355,323,483.88,6,0.01586833701793171,1.4981,80.6467,Social,Thursday,March,13,Q1,Medium
Social_IG,2026-03-26,9509,89,72.01,2,0.009359554106635819,0.8091,36.005,Social,Thursday,March,13,Q1,Low
Display_Programmatic,2026-03-27,25905,96,86.56,2,0.003705848291835553,0.9017,43.28,Display,Friday,March,13,Q1,Low
Email_Newsletter,2026-03-27,10161,320,97.62,19,0.03149296329101466,0.3051,5.1379,Email,Friday,March,13,Q1,High
Search_Google,2026-03-27,8381,252,566.54,17,0.030068010977210357,2.2482,33.3259,Search,Friday,March,13,Q1,High
Social_FB,2026-03-27,21530,591,525.01,19,0.02745006967022759,0.8883,27.6321,Social,Friday,March,13,Q1,Medium
Social_IG,2026-03-27,10383,87,69.01,3,0.008379081190407396,0.7932,23.0033,Social,Friday,March,13,Q1,Low
Display_Programmatic,2026-03-28,19471,87,95.16,1,0.0044681834523136975,1.0938,95.16,Display,Saturday,March,13,Q1,Low
Email_Newsletter,2026-03-28,8410,417,170.23,26,0.04958382877526754,0.4082,6.5473,Email,Saturday,March,13,Q1,High
Search_Google,2026-03-28,14745,543,1928.74,37,0.036826042726347916,3.552,52.1281,Search,Saturday,March,13,Q1,High
Social_FB,2026-03-28,18318,243,298.54,5,0.01326564035375041,1.2286,59.708,Social,Saturday,March,13,Q1,Medium
Social_IG,2026-03-28,8584,124,157.8,3,0.014445479962721343,1.2726,52.6,Social,Saturday,March,13,Q1,Medium
Display_Programmatic,2026-03-29,24800,136,78.01,1,0.005483870967741935,0.5736,78.01,Display,Sunday,March,13,Q1,Low
Email_Newsletter,2026-03-29,9136,447,223.09,22,0.04892732049036778,0.4991,10.1405,Email,Sunday,March,13,Q1,High
Search_Google,2026-03-29,6105,148,347.15,8,0.024242424242424242,2.3456,43.3938,Search,Sunday,March,13,Q1,Medium
Social_FB,2026-03-29,26388,578,558.75,12,0.02190389571017129,0.9667,46.5625,Social,Sunday,March,13,Q1,Medium
Social_IG,2026-03-29,16537,350,286.37,6,0.02116466106307069,0.8182,47.7283,Social,Sunday,March,13,Q1,Medium
Display_Programmatic,2026-03-30,31975,306,148.44,5,0.009569976544175136,0.4851,29.688,Display,Monday,March,14,Q1,Low
Email_Newsletter,2026-03-30,4967,246,130.32,19,0.04952687739077914,0.5298,6.8589,Email,Monday,March,14,Q1,High
Search_Google,2026-03-30,9508,225,309.1,12,0.023664282709297435,1.3738,25.7583,Search,Monday,March,14,Q1,Medium
Social_FB,2026-03-30,15414,423,407.65,11,0.02744258466329311,0.9637,37.0591,Social,Monday,March,14,Q1,Medium
Social_IG,2026-03-30,15236,321,358.49,13,0.02106852192176424,1.1168,27.5762,Social,Monday,March,14,Q1,Medium
Display_Programmatic,2026-03-31,24709,151,154.44,2,0.00611113359504634,1.0228,77.22,Display,Tuesday,March,14,Q1,Low
Email_Newsletter,2026-03-31,7646,255,145.61,23,0.033350771645304735,0.571,6.3309,Email,Tuesday,March,14,Q1,High
Search_Google,2026-03-31,9596,466,918.93,34,0.04856190079199667,1.972,27.0274,Search,Tuesday,March,14,Q1,High
Social_FB,2026-03-31,20401,363,404.52,9,0.01779324542914563,1.1144,44.9467,Social,Tuesday,March,14,Q1,Medium
Social_IG,2026-03-31,19161,307,173.87,7,0.016022128281404938,0.5664,24.8386,Social,Tuesday,March,14,Q1,Medium
Display_Programmatic,2026-04-01,23323,239,110.06,2,0.01024739527505038,0.4605,55.03,Display,Wednesday,April,14,Q2,Medium
Email_Newsletter,2026-04-01,4067,115,98.11,5,0.028276370789279567,0.8531,19.622,Email,Wednesday,April,14,Q2,Medium
Search_Google,2026-04-01,6539,246,783.87,19,0.03762043125860223,3.1865,41.2563,Search,Wednesday,April,14,Q2,High
Social_FB,2026-04-01,22305,600,706.8,14,0.026899798251513115,1.178,50.4857,Social,Wednesday,April,14,Q2,Medium
Social_IG,2026-04-01,9391,147,96.4,4,0.015653285060163988,0.6558,24.1,Social,Wednesday,April,14,Q2,Medium
Display_Programmatic,2026-04-02,28737,180,59.97,3,0.006263701847792045,0.3332,19.99,Display,Thursday,April,14,Q2,Low
Email_Newsletter,2026-04-02,4877,194,65.6,20,0.039778552388763586,0.3381,3.28,Email,Thursday,April,14,Q2,High
Search_Google,2026-04-02,11409,233,435.48,18,0.020422473485844507,1.869,24.1933,Search,Thursday,April,14,Q2,Medium
Social_FB,2026-04-02,12057,309,295.4,15,0.02562826573774571,0.956,19.6933,Social,Thursday,April,14,Q2,Medium
Social_IG,2026-04-02,12571,174,231.42,3,0.01384138095616896,1.33,77.14,Social,Thursday,April,14,Q2,Medium
Display_Programmatic,2026-04-03,36145,217,154.77,3,0.0060035966247060455,0.7132,51.59,Display,Friday,April,14,Q2,Low
Email_Newsletter,2026-04-03,7380,201,171.3,14,0.02723577235772358,0.8522,12.2357,Email,Friday,April,14,Q2,Medium
Search_Google,2026-04-03,11299,376,1359.46,27,0.03327728117532525,3.6156,50.3504,Search,Friday,April,14,Q2,High
Social_FB,2026-04-03,22894,321,486.6,8,0.01402114091028217,1.5159,60.825,Social,Friday,April,14,Q2,Medium
Social_IG,2026-04-03,12089,129,135.88,2,0.010670857804615767,1.0533,67.94,Social,Friday,April,14,Q2,Medium
Display_Programmatic,2026-04-04,27125,138,75.45,2,0.005087557603686636,0.5467,37.725,Display,Saturday,April,14,Q2,Low
Email_Newsletter,2026-04-04,2857,124,60.06,13,0.043402170108505424,0.4844,4.62,Email,Saturday,April,14,Q2,High
Search_Google,2026-04-04,14595,862,1748.82,47,0.059061322370674886,2.0288,37.2089,Search,Saturday,April,14,Q2,High
Social_FB,2026-04-04,25493,378,393.38,11,0.014827599733260111,1.0407,35.7618,Social,Saturday,April,14,Q2,Medium
Social_IG,2026-04-04,15229,298,261.97,9,0.019567929607984764,0.8791,29.1078,Social,Saturday,April,14,Q2,Medium
Display_Programmatic,2026-04-05,29890,256,190.7,4,0.00856473737035798,0.7449,47.675,Display,Sunday,April,14,Q2,Low
Email_Newsletter,2026-04-05,2876,101,31.87,7,0.0351182197496523,0.3155,4.5529,Email,Sunday,April,14,Q2,High
Search_Google,2026-04-05,7298,230,641.02,14,0.03151548369416279,2.787,45.7871,Search,Sunday,April,14,Q2,High
Social_FB,2026-04-05,21556,247,201.4,12,0.011458526628316942,0.8154,16.7833,Social,Sunday,April,14,Q2,Medium
Social_IG,2026-04-05,8564,89,107.22,2,0.010392340028024288,1.2047,53.61,Social,Sunday,April,14,Q2,Medium
Display_Programmatic,2026-04-06,22991,136,110.43,2,0.005915358183637075,0.812,55.215,Display,Monday,April,15,Q2,Low
Email_Newsletter,2026-04-06,8610,174,82.08,8,0.020209059233449476,0.4717,10.26,Email,Monday,April,15,Q2,Medium
Search_Google,2026-04-06,16414,368,570.43,19,0.022419885463628608,1.5501,30.0226,Search,Monday,April,15,Q2,Medium
Social_FB,2026-04-06,26980,524,563.33,14,0.019421793921423278,1.0751,40.2379,Social,Monday,April,15,Q2,Medium
Social_IG,2026-04-06,16784,203,235.9,4,0.01209485224022879,1.1621,58.975,Social,Monday,April,15,Q2,Medium
Display_Programmatic,2026-04-07,39103,281,111.94,2,0.007186149400301767,0.3984,55.97,Display,Tuesday,April,15,Q2,Low
Email_Newsletter,2026-04-07,8104,299,213.46,31,0.03689536031589338,0.7139,6.8858,Email,Tuesday,April,15,Q2,High
Search_Google,2026-04-07,11165,669,1821.02,30,0.05991939095387371,2.722,60.7007,Search,Tuesday,April,15,Q2,High
Social_FB,2026-04-07,10205,145,188.06,6,0.014208721215090642,1.297,31.3433,Social,Tuesday,April,15,Q2,Medium
Social_IG,2026-04-07,21633,370,250.39,8,0.017103499283502056,0.6767,31.2988,Social,Tuesday,April,15,Q2,Medium
Display_Programmatic,2026-04-08,18887,178,137.04,2,0.0094244718589506,0.7699,68.52,Display,Wednesday,April,15,Q2,Low
Email_Newsletter,2026-04-08,8571,353,286.64,24,0.04118539260296348,0.812,11.9433,Email,Wednesday,April,15,Q2,High
Search_Google,2026-04-08,13247,332,1089.16,26,0.025062278251679625,3.2806,41.8908,Search,Wednesday,April,15,Q2,Medium
Social_FB,2026-04-08,23871,511,535.87,22,0.021406727828746176,1.0487,24.3577,Social,Wednesday,April,15,Q2,Medium
Social_IG,2026-04-08,19187,308,282.47,9,0.016052535570959505,0.9171,31.3856,Social,Wednesday,April,15,Q2,Medium
Display_Programmatic,2026-04-09,37167,266,166.64,3,0.007156886485323002,0.6265,55.5467,Display,Thursday,April,15,Q2,Low
Email_Newsletter,2026-04-09,3107,93,71.88,6,0.02993241068554876,0.7729,11.98,Email,Thursday,April,15,Q2,Medium
Search_Google,2026-04-09,12236,517,756.56,28,0.04225237005557372,1.4634,27.02,Search,Thursday,April,15,Q2,High
Social_FB,2026-04-09,17003,253,327.24,6,0.01487972710698112,1.2934,54.54,Social,Thursday,April,15,Q2,Medium
Social_IG,2026-04-09,12551,178,214.66,3,0.014182136881523385,1.206,71.5533,Social,Thursday,April,15,Q2,Medium
Display_Programmatic,2026-04-10,24301,178,77.1,1,0.0073248014485000615,0.4331,77.1,Display,Friday,April,15,Q2,Low
Email_Newsletter,2026-04-10,8108,288,254.23,24,0.03552047360631475,0.8827,10.5929,Email,Friday,April,15,Q2,High
Search_Google,2026-04-10,13897,489,1044.32,33,0.03518745052889113,2.1356,31.6461,Search,Friday,April,15,Q2,High
Social_FB,2026-04-10,25664,421,260.88,11,0.01640430174563591,0.6197,23.7164,Social,Friday,April,15,Q2,Medium
Social_IG,2026-04-10,8984,184,244.91,7,0.020480854853072127,1.331,34.9871,Social,Friday,April,15,Q2,Medium
Display_Programmatic,2026-04-11,23600,226,103.41,3,0.009576271186440678,0.4576,34.47,Display,Saturday,April,15,Q2,Low
Email_Newsletter,2026-04-11,9113,280,207.42,23,0.03072533743004499,0.7408,9.0183,Email,Saturday,April,15,Q2,High
Search_Google,2026-04-11,14040,602,1968.87,30,0.04287749287749288,3.2705,65.629,Search,Saturday,April,15,Q2,High
Social_FB,2026-04-11,28942,455,676.61,15,0.01572109736714809,1.4871,45.1073,Social,Saturday,April,15,Q2,Medium
Social_IG,2026-04-11,14466,143,95.83,5,0.009885248168118347,0.6701,19.166,Social,Saturday,April,15,Q2,Low
Display_Programmatic,2026-04-12,31243,105,88.11,1,0.003360752808629133,0.8391,88.11,Display,Sunday,April,15,Q2,Low
Email_Newsletter,2026-04-12,8221,352,315.19,20,0.04281717552609172,0.8954,15.7595,Email,Sunday,April,15,Q2,High
Search_Google,2026-04-12,10505,409,528.04,16,0.03893384102808187,1.2911,33.0025,Search,Sunday,April,15,Q2,High
Social_FB,2026-04-12,12365,246,211.55,9,0.019894864536999596,0.86,23.5056,Social,Sunday,April,15,Q2,Medium
Social_IG,2026-04-12,15961,249,140.95,4,0.01560052628281436,0.5661,35.2375,Social,Sunday,April,15,Q2,Medium
Display_Programmatic,2026-04-13,20387,206,158.73,2,0.010104478344042772,0.7705,79.365,Display,Monday,April,16,Q2,Medium
Email_Newsletter,2026-04-13,3597,80,44.19,6,0.022240756185710316,0.5524,7.365,Email,Monday,April,16,Q2,Medium
Search_Google,2026-04-13,10623,534,1298.39,32,0.05026828579497317,2.4314,40.5747,Search,Monday,April,16,Q2,High
Social_FB,2026-04-13,21906,578,496.78,11,0.02638546516935999,0.8595,45.1618,Social,Monday,April,16,Q2,Medium
Social_IG,2026-04-13,16611,327,459.36,8,0.019685750406357234,1.4048,57.42,Social,Monday,April,16,Q2,Medium
Display_Programmatic,2026-04-14,18305,162,75.22,3,0.00885004097241191,0.4643,25.0733,Display,Tuesday,April,16,Q2,Low
Email_Newsletter,2026-04-14,3393,130,103.17,7,0.038314176245210725,0.7936,14.7386,Email,Tuesday,April,16,Q2,High
Search_Google,2026-04-14,13172,504,1192.22,29,0.038262982083206803,2.3655,41.111,Search,Tuesday,April,16,Q2,High
Social_FB,2026-04-14,10886,130,212.54,3,0.011941943781003123,1.6349,70.8467,Social,Tuesday,April,16,Q2,Medium
Social_IG,2026-04-14,23376,476,430.61,12,0.020362765229295005,0.9046,35.8842,Social,Tuesday,April,16,Q2,Medium
Display_Programmatic,2026-04-15,31630,144,117.4,3,0.0045526398988302245,0.8153,39.1333,Display,Wednesday,April,16,Q2,Low
Email_Newsletter,2026-04-15,6324,258,231.67,13,0.04079696394686907,0.8979,17.8208,Email,Wednesday,April,16,Q2,High
Search_Google,2026-04-15,7721,321,914.23,13,0.04157492552778137,2.8481,70.3254,Search,Wednesday,April,16,Q2,High
Social_FB,2026-04-15,11898,276,184.1,7,0.02319717599596571,0.667,26.3,Social,Wednesday,April,16,Q2,Medium
Social_IG,2026-04-15,24626,322,202.32,6,0.013075611142694713,0.6283,33.72,Social,Wednesday,April,16,Q2,Medium
Display_Programmatic,2026-04-16,24782,165,138.73,2,0.006658058268097813,0.8408,69.365,Display,Thursday,April,16,Q2,Low
Email_Newsletter,2026-04-16,4743,120,76.73,12,0.02530044275774826,0.6394,6.3942,Email,Thursday,April,16,Q2,Medium
Search_Google,2026-04-16,5117,305,692.46,16,0.05960523744381473,2.2704,43.2788,Search,Thursday,April,16,Q2,High
Social_FB,2026-04-16,25736,641,707.17,13,0.024906745414982903,1.1032,54.3977,Social,Thursday,April,16,Q2,Medium
Social_IG,2026-04-16,13842,180,132.96,4,0.013003901170351105,0.7387,33.24,Social,Thursday,April,16,Q2,Medium
Display_Programmatic,2026-04-17,33441,349,333.95,5,0.010436290780778087,0.9569,66.79,Display,Friday,April,16,Q2,Medium
Email_Newsletter,2026-04-17,4581,131,46.41,14,0.028596376337044312,0.3543,3.315,Email,Friday,April,16,Q2,Medium
Search_Google,2026-04-17,10276,287,677.09,14,0.027929155313351498,2.3592,48.3636,Search,Friday,April,16,Q2,Medium
Social_FB,2026-04-17,22826,409,376.41,16,0.017918163497765704,0.9203,23.5256,Social,Friday,April,16,Q2,Medium
Social_IG,2026-04-17,10423,111,140.7,3,0.010649525088746042,1.2676,46.9,Social,Friday,April,16,Q2,Medium
Display_Programmatic,2026-04-18,14380,75,50.7,1,0.00521557719054242,0.676,50.7,Display,Saturday,April,16,Q2,Low
Email_Newsletter,2026-04-18,5712,291,109.6,19,0.050945378151260504,0.3766,5.7684,Email,Saturday,April,16,Q2,High
Search_Google,2026-04-18,13567,315,490.13,19,0.0232181027493182,1.556,25.7963,Search,Saturday,April,16,Q2,Medium
Social_FB,2026-04-18,21444,456,336.03,17,0.021264689423614997,0.7369,19.7665,Social,Saturday,April,16,Q2,Medium
Social_IG,2026-04-18,9764,186,237.35,4,0.01904956984842278,1.2761,59.3375,Social,Saturday,April,16,Q2,Medium
Display_Programmatic,2026-04-19,44608,183,96.2,2,0.004102403156384505,0.5257,48.1,Display,Sunday,April,16,Q2,Low
Email_Newsletter,2026-04-19,10266,454,136.18,45,0.0442236508864212,0.3,3.0262,Email,Sunday,April,16,Q2,High
Search_Google,2026-04-19,6675,358,479.12,18,0.053632958801498126,1.3383,26.6178,Search,Sunday,April,16,Q2,High
